symbol,entry_price,exit_price,Side,stop_loss,Final Balance,take_profit,result,pnl,position_size
BTCUSDT,16684.5,16600.3,BUY,16601.0775,57589.75157586616,16812.381585366526,LOST,-58.18521715331333,0.6910358331747367
BTCUSDT,16719.8,16633.0,BUY,16636.201,57529.95671663596,16846.004607525603,LOST,-59.794859230195826,0.688880866707331
BTCUSDT,16732.9,16633.0,BUY,16651.63728796556,57461.26279417193,16854.79406805166,LOST,-68.69392246403213,0.6876268514918031
BTCUSDT,16718.3,16633.0,BUY,16639.284624539447,57402.62709895959,16836.823063190826,LOST,-58.63569521234604,0.6874055710708856
BTCUSDT,16653.1,16870.0,BUY,16569.834499999997,57552.156373602316,16784.462708449424,WIN,149.52927464273222,0.6893926908378571
BTCUSDT,16670.8,16870.0,BUY,16587.446,57689.69493863365,16806.68680070304,WIN,137.5385650313317,0.6904546437315824
BTCUSDT,16670.1,16870.0,BUY,16589.200839853875,57828.0524771995,16791.448740219184,WIN,138.35753856585083,0.6921337597091037
BTCUSDT,16667.2,16870.0,BUY,16588.079351292887,57968.77832248096,16785.880973060674,WIN,140.72584528146322,0.6939144244648112
BTCUSDT,16696.1,16870.0,BUY,16613.76739983927,58089.534314003286,16819.59890024109,WIN,120.75599152232589,0.6943990311807066
BTCUSDT,16855.9,16729.0,BUY,16771.6205,58002.0686562283,17003.405174187472,LOST,-87.46565777498799,0.6892486822299999
BTCUSDT,16852.4,16759.3,BUY,16777.122597698675,57937.98291660789,16977.862337168877,LOST,-64.08573962040992,0.6883538090269433
BTCUSDT,16848.3,16759.3,BUY,16764.0585,57876.772224970424,16993.28660427389,LOST,-61.21069163747206,0.6877605801963153
BTCUSDT,16872.9,16759.3,BUY,16788.5355,57798.8389553516,17014.1089896829,LOST,-77.93326961881793,0.686032302982539
BTCUSDT,16862.5,16759.3,BUY,16778.1875,57728.09214817364,17003.115490419837,LOST,-70.74680717796682,0.6855310773058751
BTCUSDT,16826.8,16740.4,BUY,16742.665999999997,57668.809252297986,16960.373113335092,LOST,-59.282895875651654,0.68614462819043
BTCUSDT,16808.0,16685.2,BUY,16723.96,57584.5430721911,16940.30360523973,LOST,-84.26618010687947,0.6862066783947881
BTCUSDT,16820.1,16685.2,BUY,16735.999499999998,57492.17554928175,16948.41763343689,LOST,-92.3675229093579,0.6847110667854662
BTCUSDT,16885.4,16777.7,BUY,16806.13345183529,57418.83518060043,17017.510913607854,LOST,-73.3403686813186,0.6809690685359155
BTCUSDT,16942.0,16777.7,BUY,16857.29,57307.46799112843,17085.388705493006,LOST,-111.36718947199398,0.6778282986731252
BTCUSDT,16835.9,16740.4,BUY,16751.720500000003,57242.453787038925,17004.259000000002,LOST,-65.01420408950831,0.6807770061728619
BTCUSDT,16801.2,16685.2,BUY,16717.194,57163.41033015136,16969.212,LOST,-79.04345688756177,0.6814091110996705
BTCUSDT,16819.4,16685.2,BUY,16735.303,57072.19031438021,16984.618016023374,LOST,-91.22001577114943,0.6797318611859087
BTCUSDT,16818.7,16685.2,BUY,16734.6065,56981.58714758409,16977.24172916456,LOST,-90.60316679612286,0.6786754067125308
BTCUSDT,16842.1,16740.4,BUY,16757.889499999997,56912.771175550806,16998.888748509948,LOST,-68.81597203328727,0.6766565588327358
BTCUSDT,16819.9,16685.2,BUY,16735.8005,56821.61545789081,16974.703837902096,LOST,-91.15571765999483,0.6767313857460604
BTCUSDT,16825.0,16740.4,BUY,16740.875,56764.473007159904,16976.335706623373,LOST,-57.14245073090615,0.6754426800343633
BTCUSDT,16827.9,16740.4,BUY,16743.7605,56705.44138243993,16971.943870435993,LOST,-59.03162471997684,0.6746471396568782
BTCUSDT,16819.0,16685.2,BUY,16736.818415042806,56615.21975146341,16955.96930826199,LOST,-90.22163097651968,0.6743021747124078
BTCUSDT,16829.1,16740.4,BUY,16750.67781396832,56555.5401489659,16959.803643386134,LOST,-59.679602497514914,0.6728252818209343
BTCUSDT,16836.1,16740.4,BUY,16751.9195,56491.24538720687,16984.248345487405,LOST,-64.29476175902818,0.6718365910034497
BTCUSDT,16827.0,16740.4,BUY,16742.865,56433.09905273808,16954.80357670562,LOST,-58.146334468794606,0.6714357328960229
BTCUSDT,16771.1,16685.2,BUY,16687.815290941326,56375.29004547403,16896.027063588008,LOST,-57.80900726404443,0.672980294109964
BTCUSDT,16822.6,16685.2,BUY,16738.486999999997,56283.20006114048,16957.589416188865,LOST,-92.08998433355143,0.6702327826313893
BTCUSDT,16836.6,16685.2,BUY,16752.416999999998,56181.976815482136,16973.904457889657,LOST,-101.22324565834607,0.6685815433180154
BTCUSDT,16837.0,16685.2,BUY,16752.815,56080.6710712214,16970.91548614562,LOST,-101.30574426073704,0.667363269174819
BTCUSDT,16828.8,16685.2,BUY,16748.185045448376,55984.96389821052,16949.722431827435,LOST,-95.70717301087794,0.6664844917192124
BTCUSDT,16825.1,16685.2,BUY,16748.214685059207,55891.86137341887,16940.427972411188,LOST,-93.10252479164498,0.6654933866450782
BTCUSDT,16785.6,16685.2,BUY,16712.51581424344,55824.999981727284,16895.226278634836,LOST,-66.86139169158245,0.665950116450039
BTCUSDT,16792.8,16685.2,BUY,16722.121827511764,55753.460155158355,16898.81725873235,LOST,-71.53982656893163,0.6648682766629423
BTCUSDT,16781.2,16685.2,BUY,16710.170268403785,55689.67053135439,16887.744597394325,LOST,-63.789623803961604,0.6644752479579333
BTCUSDT,16731.4,16858.6,BUY,16653.37844571551,55774.34636352131,16848.432331426742,WIN,84.67583216692107,0.6656905044569419
BTCUSDT,16724.4,16843.0,BUY,16647.579985307257,55853.45039689427,16839.630022039117,WIN,79.10403337295863,0.6669817316438414
BTCUSDT,16766.9,16664.8,BUY,16683.0655,55785.42783714234,16905.570734750607,LOST,-68.02255975192823,0.6662346694605953
BTCUSDT,16834.2,16743.0,BUY,16756.826137314154,55724.98384789727,16963.156437809746,LOST,-60.443989245077546,0.6627630399679503
BTCUSDT,16820.6,16960.0,BUY,16743.963556077426,55817.34752991095,16948.32740653762,WIN,92.36368201368514,0.6625802153061993
BTCUSDT,16814.9,17030.0,BUY,16730.825500000003,55960.15315413332,16964.039110141923,WIN,142.8056242223714,0.6639034134001505
BTCUSDT,16841.5,17030.0,BUY,16757.2925,56085.42096127109,16989.35060227464,WIN,125.26780713777431,0.6645507009961502
BTCUSDT,16932.6,16837.7,BUY,16850.851506086772,56022.5539892854,17068.847489855376,LOST,-62.866971985690384,0.6624549208186705
BTCUSDT,16888.7,16959.4,BUY,16804.2565,56069.45866006577,17041.82266915142,WIN,46.90467078037408,0.6634324014197115
BTCUSDT,16922.9,16949.2,BUY,16838.2855,56086.886249459545,17076.085335640608,WIN,17.42758939377635,0.6626459845542522
BTCUSDT,16948.8,16956.8,BUY,16864.056,56092.18096165151,17097.472097380563,WIN,5.2947121919625735,0.6618390239953217
BTCUSDT,16943.8,17181.1,BUY,16859.081,56249.296538348586,17088.888376139093,WIN,157.11557669707932,0.6620968255249886
BTCUSDT,16970.0,17181.1,BUY,16885.15,56389.24028023716,17112.796349272016,WIN,139.94374188857165,0.6629262998037547
BTCUSDT,16941.1,17181.1,BUY,16857.427748262733,56549.010515549584,17080.55375289544,WIN,159.77023531242858,0.6657093138017858
BTCUSDT,16941.1,17181.1,BUY,16859.29005195825,56709.23343523876,17077.44991340291,WIN,160.22291968918077,0.6675954987049199
BTCUSDT,16935.0,17181.1,BUY,16856.944333961233,56874.05353973728,17065.092776731275,WIN,164.82010449851995,0.6697281775640834
BTCUSDT,16944.4,17181.1,BUY,16859.678,57032.950738491505,17093.346236929137,WIN,158.89719875422733,0.6713020648678888
BTCUSDT,16930.0,17181.1,BUY,16845.35,57202.12940276127,17071.95007714848,WIN,169.1786642697594,0.6737501563909214
BTCUSDT,16924.1,17181.1,BUY,16849.240514871417,57375.85736769305,17036.38922769287,WIN,173.72796493177952,0.6759842993454456
BTCUSDT,16917.1,17181.1,BUY,16844.944763809173,57554.93328903974,17025.332854286236,WIN,179.07592134669616,0.6783178838890006
BTCUSDT,16912.6,17015.6,BUY,16846.257985121174,57625.03674006172,17012.113022318234,WIN,70.1034510219729,0.6806160293395427
BTCUSDT,16931.7,17181.1,BUY,16864.9969361504,57794.79741575254,17031.7545957744,WIN,169.76067569081977,0.6806763259455544
BTCUSDT,16923.2,17015.6,BUY,16862.494011925086,57857.9088755381,17014.258982112373,WIN,63.11145978556548,0.6830244565537551
BTCUSDT,16932.2,17181.1,BUY,16874.38729678758,58028.00884505324,17018.919054818634,WIN,170.0999695151405,0.6834068682810043
BTCUSDT,16937.3,17181.1,BUY,16882.188204159895,58195.0629629637,17019.967693760158,WIN,167.05411791045725,0.6852096714949046
BTCUSDT,16931.5,17015.6,BUY,16880.05462501542,58252.87479056533,17008.66806247687,WIN,57.81182760163202,0.6874176884855293
BTCUSDT,16930.4,17015.6,BUY,16881.272151800033,58311.50476897288,17004.091772299955,WIN,58.62997840755087,0.6881452864736253
BTCUSDT,16919.4,17015.6,BUY,16868.747926807173,58377.81405604896,16995.378109789246,WIN,66.30928707607859,0.6892857284415863
BTCUSDT,16924.8,17015.6,BUY,16874.708789178087,58440.45237988486,16999.93681623287,WIN,62.638323835900025,0.689849381452649
BTCUSDT,16930.8,17015.6,BUY,16885.32908521292,58498.993622611895,16999.00637218062,WIN,58.54124272703231,0.6903448434791606
BTCUSDT,16937.2,17015.6,BUY,16893.84843626914,58553.15040295354,17002.22734559629,WIN,54.15678034164613,0.6907752594597913
BTCUSDT,16918.6,17015.6,BUY,16878.15556278897,58620.291367206926,16979.266655816544,WIN,67.14096425338377,0.692174889210142
BTCUSDT,16915.3,17015.6,BUY,16876.715879732616,58689.809675769364,16973.176180401075,WIN,69.51830856243534,0.6931037743014541
BTCUSDT,16945.6,17015.6,BUY,16906.67389630006,58738.297621635,17003.989155549905,WIN,48.48794586563894,0.6926849409376992
BTCUSDT,16920.3,17181.1,BUY,16864.078909790078,58919.369446835764,17004.631635314883,WIN,181.0718252007632,0.6942938082851369
BTCUSDT,16959.4,17181.1,BUY,16898.89470194793,59073.412917788315,17050.157947078107,WIN,154.04347095254923,0.6948284661820083
BTCUSDT,17124.7,16956.8,BUY,17039.0765,58957.57525606114,17258.09096564526,LOST,-115.83766172717469,0.6899205582321244
BTCUSDT,17167.0,17325.0,BUY,17089.41588470906,59066.100879530095,17296.306858818236,WIN,108.52562346895394,0.6868710346136325
BTCUSDT,17182.9,17325.0,BUY,17101.12903580127,59163.79443457588,17319.18494033122,WIN,97.69355504578552,0.6874986280491662
BTCUSDT,17188.1,17325.0,BUY,17108.409104672606,59258.04014478345,17320.918158878987,WIN,94.24571020756832,0.6884273937733186
BTCUSDT,17216.1,17118.3,BUY,17136.337025767418,59190.714370349524,17349.03829038763,LOST,-67.32577443392846,0.6884026015739158
BTCUSDT,17195.0,17345.7,BUY,17115.073666784032,59294.46593365992,17328.210555359943,WIN,103.7515633104009,0.6884642555434665
BTCUSDT,17180.9,17325.0,BUY,17103.03983344232,59393.92908798874,17310.666944262808,WIN,99.4631543288222,0.690237018243048
BTCUSDT,17189.7,17325.0,BUY,17114.59413105358,59487.42692222209,17314.876448244035,WIN,93.49783423334709,0.6910409034245942
BTCUSDT,17182.7,17325.0,BUY,17107.60169312118,59585.956965242476,17307.863844798034,WIN,98.53004302038865,0.6924107028839716
BTCUSDT,17230.1,17118.3,BUY,17151.055143612524,59508.630542427585,17361.841427312458,LOST,-77.32642281488867,0.6916495779507081
BTCUSDT,17255.4,17171.8,BUY,17176.622633354487,59450.96834377271,17386.695611075855,LOST,-57.66219865487993,0.6897392183597898
BTCUSDT,17232.2,17118.3,BUY,17154.731730972024,59372.3775045954,17361.313781713292,LOST,-78.59083917730526,0.6899985880360338
BTCUSDT,17218.6,17118.3,BUY,17137.980421093223,59303.20754346371,17352.96596484462,LOST,-69.16996113169337,0.6896307191594603
BTCUSDT,17255.2,17171.8,BUY,17173.28896244371,59245.881201153854,17391.718395927153,LOST,-57.326342309853956,0.6873662147464383
BTCUSDT,17260.4,17171.8,BUY,17174.098,59185.05775471666,17405.8992247895,LOST,-60.82344643718987,0.6864948807809071
BTCUSDT,17318.4,17171.8,BUY,17231.808,59084.85762691223,17468.88142301882,LOST,-100.20012780443449,0.6834933683794884
BTCUSDT,17348.9,17171.8,BUY,17262.1555,58964.228327236444,17498.793464231763,LOST,-120.62929967578675,0.6811366441320456
BTCUSDT,17341.3,17171.8,BUY,17254.5935,58848.960882448955,17493.02250250092,LOST,-115.2674447874909,0.6800439220500938
BTCUSDT,17285.7,17171.8,BUY,17199.2715,58771.40664230235,17436.513752322284,LOST,-77.55424014660697,0.6808976307867075
BTCUSDT,17212.9,17118.3,BUY,17126.8355,58706.806545068735,17376.244912870694,LOST,-64.60009723360886,0.6828762921100145
BTCUSDT,17172.5,17368.7,BUY,17086.6375,58840.95446114551,17338.6417048085,WIN,134.14791607678006,0.6837304591069295
BTCUSDT,17198.0,17368.7,BUY,17112.01,58957.7604958765,17362.131583036466,WIN,116.80603473098712,0.6842767119565707
BTCUSDT,17169.7,17368.7,BUY,17083.8515,59094.426766558914,17336.340041391002,WIN,136.66627068241638,0.686765179308625
BTCUSDT,17211.0,17438.0,BUY,17124.945,59250.30887539639,17373.433609863074,WIN,155.88210883747456,0.6867053252752183
BTCUSDT,17187.2,17368.7,BUY,17101.264,59375.447711982735,17346.20978058714,WIN,125.13883658634848,0.6894701740294682
BTCUSDT,17177.0,17368.7,BUY,17091.115,59507.976946731374,17336.616224830916,WIN,132.52923474864218,0.6913366444895236
BTCUSDT,17199.9,17368.7,BUY,17113.9005,59624.77932940346,17353.918637342995,WIN,116.80238267208777,0.6919572433180585
BTCUSDT,17215.5,17368.7,BUY,17129.4225,59730.899002875216,17362.99944896135,WIN,106.11967347175109,0.6926871636537244
BTCUSDT,17222.4,17368.7,BUY,17137.57530700725,59832.37882594425,17363.774488321254,WIN,101.47982306903336,0.6936419895354331
BTCUSDT,17196.8,17368.7,BUY,17113.352070792444,59951.99626546998,17335.879882012592,WIN,119.61743952572459,0.6958547965428946
BTCUSDT,17194.7,17368.7,BUY,17115.4769228787,60073.331878771656,17326.738461868837,WIN,121.33561330167758,0.6973311109291815
BTCUSDT,17250.9,17438.0,BUY,17168.528571244507,60203.64067882868,17388.18571459249,WIN,130.30880005701835,0.6964660612347374
BTCUSDT,17240.1,17438.0,BUY,17159.980101869896,60341.85682015431,17373.63316355017,WIN,138.21614132563363,0.698414054197234
BTCUSDT,17264.6,17438.0,BUY,17185.606523164905,60463.06759796109,17396.255794725155,WIN,121.21077780678203,0.6990240934647117
BTCUSDT,17244.4,17438.0,BUY,17167.2882000817,60598.82935119072,17372.919666530506,WIN,135.76175322963022,0.7012487253596655
BTCUSDT,17216.1,17368.7,BUY,17140.692614361575,60706.256484618054,17341.778976064037,WIN,107.42713342733646,0.7039785938881712
BTCUSDT,17279.4,17438.0,BUY,17197.575009321972,60817.6956813316,17415.774984463384,WIN,111.43919671354715,0.7026431066428006
BTCUSDT,17317.5,17485.4,BUY,17230.9125,60935.62599580997,17462.955342715995,WIN,117.93031447836772,0.702384243468533
BTCUSDT,17294.1,17448.0,BUY,17207.6295,61044.07908490689,17439.808532521994,WIN,108.45308909692025,0.7046984346778378
BTCUSDT,17318.5,17485.4,BUY,17231.9075,61161.73658179485,17463.050780199,WIN,117.6574968879643,0.7049580400716793
BTCUSDT,17427.7,17317.3,BUY,17340.5615,61084.24780566685,17583.47929589907,LOST,-77.48877612800588,0.7018910881159861
BTCUSDT,17424.1,17306.4,BUY,17336.979499999998,61001.7228434969,17579.037917620564,LOST,-82.52496216994635,0.7011466624464604
BTCUSDT,17466.7,17375.0,BUY,17379.3665,60937.671156747274,17626.12449493338,LOST,-64.05168674962884,0.6984916766589786
BTCUSDT,17453.6,17360.0,BUY,17366.332,60872.31196414206,17609.458459580994,LOST,-65.35919260520988,0.6982819722778942
BTCUSDT,17419.9,17306.4,BUY,17332.8005,60792.98880605355,17572.107855325212,LOST,-79.32315808850939,0.6988824501190255
BTCUSDT,17428.8,17306.4,BUY,17341.656,60707.600691784515,17577.40372280198,LOST,-85.38811426903541,0.6976153126555306
BTCUSDT,17456.7,17360.0,BUY,17369.4165,60640.343707510336,17606.689171173268,LOST,-67.25698427418247,0.6955220710877142
BTCUSDT,17450.1,17360.0,BUY,17362.8495,60577.72292060313,17602.304230375175,LOST,-62.62078690719932,0.6950142830987828
BTCUSDT,17380.0,17550.9,BUY,17293.1,60696.85678535723,17535.082499634093,WIN,119.13386475409855,0.6970969265892191
BTCUSDT,17407.7,17306.4,BUY,17320.661500000002,60626.21457998425,17561.740892517373,LOST,-70.64220537298603,0.6973564202664021
BTCUSDT,17401.2,17306.4,BUY,17314.194,60560.15746734624,17549.89868590899,LOST,-66.0571126380073,0.6968049856329938
BTCUSDT,17398.7,17306.4,BUY,17311.900017850705,60495.90321232447,17543.366636915493,LOST,-64.25425502176616,0.6961457748837124
BTCUSDT,17427.1,17306.4,BUY,17340.78930228994,60412.104352873066,17570.9511628501,LOST,-83.79885945139911,0.6942738976918073
BTCUSDT,17437.1,17306.4,BUY,17353.34363784066,60321.540416909855,17576.69393693223,LOST,-90.56393596320873,0.6929145827330585
BTCUSDT,17440.3,17306.4,BUY,17358.079806566326,60228.915241175215,17577.33365572279,LOST,-92.62517573463872,0.6917488852474998
BTCUSDT,17437.0,17306.4,BUY,17357.11696324016,60138.694488402405,17570.138394599733,LOST,-90.22075277280949,0.6908174025483192
BTCUSDT,17431.7,17306.4,BUY,17355.04789443729,60052.238452337115,17559.45350927118,LOST,-86.45603606529228,0.6899923069855769
BTCUSDT,17406.0,17306.4,BUY,17318.97,59983.512691681564,17554.494462566458,LOST,-68.725760655552,0.6900176772645883
BTCUSDT,17325.3,17550.9,BUY,17243.145428094143,60139.726788560045,17462.224286509758,WIN,156.21409687847822,0.6924383726882832
BTCUSDT,17339.9,17550.9,BUY,17259.467183230277,60286.08844407578,17473.954694616205,WIN,146.36165551573157,0.6936571351456473
BTCUSDT,17373.3,17550.9,BUY,17293.29809871383,60409.344351792424,17506.636502143618,WIN,123.25590771664554,0.6940084893955182
BTCUSDT,17476.5,17373.3,BUY,17389.1175,60338.00003986378,17632.026751990503,LOST,-71.34431192864729,0.6913208520217712
BTCUSDT,17540.6,18013.2,BUY,17452.896999999997,60663.139873379616,17700.303412562607,WIN,325.1398335158405,0.687981027329325
BTCUSDT,17542.5,18013.2,BUY,17454.7875,60988.682298215295,17703.76031166528,WIN,325.5424248356828,0.6916133945946087
BTCUSDT,17547.5,18013.2,BUY,17459.7625,61312.40282075445,17704.25957511776,WIN,323.7205225391527,0.6951267394012286
BTCUSDT,17548.0,18013.2,BUY,17460.26,61637.48294147721,17708.776748323635,WIN,325.08012072276057,0.6987964761882203
BTCUSDT,17935.7,17541.4,BUY,17846.0215,61366.47417656896,18115.057,LOST,-271.00876490824913,0.6873161676597759
BTCUSDT,18264.0,17902.4,BUY,18172.68,61123.48121706121,18446.64,LOST,-242.99295950774473,0.6719938039484118
BTCUSDT,18214.1,18070.0,BUY,18123.029499999997,61026.76610466611,18396.240999999998,LOST,-96.71511239510525,0.671166637023638
BTCUSDT,18199.5,18070.0,BUY,18108.5025,60939.91793619385,18381.495,LOST,-86.8481684722576,0.6706422275850008
BTCUSDT,18217.2,18070.0,BUY,18126.114,60841.435667566315,18399.372,LOST,-98.48226862753638,0.6690371510022819
BTCUSDT,18206.4,18070.0,BUY,18115.368000000002,60750.27243018764,18388.464,LOST,-91.16323737868149,0.6683521801956049
BTCUSDT,18080.6,17907.3,BUY,17990.197,60633.81587219563,18261.406,LOST,-116.45655799200772,0.6719939872591356
BTCUSDT,18142.0,17907.3,BUY,18051.29,60476.93397841099,18323.420000000002,LOST,-156.88189378463633,0.6684358491036891
BTCUSDT,18129.3,17907.3,BUY,18038.6535,60328.82148269183,18310.593,LOST,-148.11249571916446,0.6671734041403804
BTCUSDT,18145.1,17907.3,BUY,18054.374499999998,60170.69401303242,18326.551,LOST,-158.12746965940195,0.6649599228738539
BTCUSDT,18159.6,17907.3,BUY,18068.802,60003.497972376375,18341.196,LOST,-167.19604065605012,0.6626874381928284
BTCUSDT,18179.7,17907.3,BUY,18088.8015,59823.68254255437,18361.497,LOST,-179.81542982200378,0.6601153811380427
BTCUSDT,18194.5,17907.3,BUY,18103.5275,59634.81929677986,18376.445,LOST,-188.86324577451055,0.657601830691191
BTCUSDT,18263.3,18163.5,BUY,18171.9835,59569.64427402035,18445.933,LOST,-65.17502275950771,0.6530563402756332
BTCUSDT,18277.6,17907.3,BUY,18186.212,59328.27079747343,18460.376,LOST,-241.3734765469175,0.6518322348012907
BTCUSDT,17989.7,18348.8,BUY,17899.751500000002,59565.12613184113,18169.597,WIN,236.8553343676951,0.6595804354433196
BTCUSDT,18077.7,17981.7,BUY,17987.3115,59501.86308279554,18258.477000000003,LOST,-63.263049045583756,0.6589900942248308
BTCUSDT,18128.3,18920.0,BUY,18037.658499999998,60021.57673495983,18309.583,WIN,519.7136521642876,0.6564527626175156
BTCUSDT,18840.0,18096.4,BUY,18745.8,59547.77583835563,19028.4,LOST,-473.8008966042043,0.6371717275473443
BTCUSDT,18790.0,18607.9,BUY,18696.05,59432.35646656037,18977.9,LOST,-115.41937179525785,0.6338241174918109
BTCUSDT,18877.2,18753.7,BUY,18782.814000000002,59354.59179782115,19065.972,LOST,-77.76466873922199,0.6296734310868177
BTCUSDT,19042.2,18814.2,BUY,18946.989,59212.456467555705,19232.622,LOST,-142.13533026544434,0.6234005713396682
BTCUSDT,18823.3,18711.0,BUY,18729.1835,59141.804043577904,19011.533,LOST,-70.65242397779839,0.629140017611744
BTCUSDT,18907.4,18771.7,BUY,18812.863,59056.910903233766,19096.474000000002,LOST,-84.89314034413579,0.62559425456253
BTCUSDT,18838.0,18711.0,BUY,18743.81,58977.28219865036,19026.38,LOST,-79.62870458340258,0.6269976738850597
BTCUSDT,18769.5,19050.0,BUY,18675.6525,59153.55889922013,18957.195,WIN,176.27670056976936,0.6284374351863435
BTCUSDT,18808.0,19050.0,BUY,18713.96,59305.78307248269,18996.08,WIN,152.22417326256138,0.6290255093494271
BTCUSDT,18833.9,19050.0,BUY,18739.7305,59441.877877297025,19022.239,WIN,136.09480481433397,0.6297769773916468
BTCUSDT,18871.6,18770.5,BUY,18777.242,59378.18880108309,19060.316,LOST,-63.68907621393675,0.6299611890597198
BTCUSDT,18814.7,19050.0,BUY,18720.626500000002,59526.707648844626,19002.847,WIN,148.51884776153545,0.6311893232534463
BTCUSDT,18780.2,19050.0,BUY,18686.299,59697.742097079026,18968.002,WIN,171.0344482343983,0.6339304975329828
BTCUSDT,18844.0,19050.0,BUY,18749.78,59828.26358797266,19032.44,WIN,130.52149089363488,0.6335994703574509
BTCUSDT,18817.7,19050.0,BUY,18723.6115,59975.976705213194,19005.877,WIN,147.71311724053422,0.6358722223010533
BTCUSDT,18834.8,19050.0,BUY,18740.626,60113.02971545978,19023.148,WIN,137.05301024658527,0.63686343051387
BTCUSDT,18901.2,18801.4,BUY,18806.694,60049.54929764924,19090.212,LOST,-63.48041781053946,0.636076330766933
BTCUSDT,19036.1,18851.1,BUY,18940.9195,59932.83246363318,19226.461,LOST,-116.71683401605488,0.6309018054921885
BTCUSDT,18911.7,18801.4,BUY,18817.1415,59862.92239292839,19100.817,LOST,-69.91007070478798,0.6338175041231954
BTCUSDT,18855.0,19152.1,BUY,18760.725,60051.575527300585,19043.55,WIN,188.6531343721977,0.6349819399939368
BTCUSDT,18845.8,19152.1,BUY,18751.571,60246.77867690434,19034.257999999998,WIN,195.2031496037539,0.6372939915238471
BTCUSDT,18990.1,18824.3,BUY,18895.1495,60141.57737828421,19180.001,LOST,-105.20129862013046,0.6345072293132142
BTCUSDT,19252.5,18981.8,BUY,19156.2375,59972.45310874725,19445.025,LOST,-169.12426953695964,0.6247664186810461
BTCUSDT,19126.6,19398.0,BUY,19030.966999999997,60142.650883299066,19317.865999999998,WIN,170.19777455181884,0.6271104441850329
BTCUSDT,19248.4,19098.0,BUY,19152.158000000003,60048.66432137342,19440.884000000002,LOST,-93.98656192564853,0.6249106511013804
BTCUSDT,19282.7,19491.0,BUY,19186.286500000002,60178.398609394724,19475.527000000002,WIN,129.73428802130448,0.6228242343797644
BTCUSDT,19354.2,19239.0,BUY,19257.429,60106.759879612015,19547.742000000002,LOST,-71.63872978270678,0.6218639738082146
BTCUSDT,19464.1,19307.4,BUY,19366.779499999997,60009.979352661016,19658.740999999998,LOST,-96.78052695100239,0.6176166365730963
BTCUSDT,19808.8,19367.0,BUY,19709.755999999998,59742.29621306644,20006.888,LOST,-267.68313959458015,0.6058921222149855
BTCUSDT,19842.0,19725.9,BUY,19742.79,59672.38309351864,20040.420000000002,LOST,-69.91311954779685,0.6021801855968797
BTCUSDT,19924.2,19725.9,BUY,19824.579,59553.60257969681,20123.442,LOST,-118.78051382183179,0.5989940182644086
BTCUSDT,20901.9,19882.6,BUY,20797.3905,58972.76555426386,21110.919,LOST,-580.8370254329524,0.5698391302197103
BTCUSDT,20934.3,20711.0,BUY,20829.6285,58846.95653702166,21143.643,LOST,-125.80901724220136,0.5634080485544191
BTCUSDT,20959.8,20850.0,BUY,20855.001,58785.3014083681,21169.398,LOST,-61.65512865356478,0.5615221188849289
BTCUSDT,20996.3,20795.4,BUY,20891.318499999998,58672.80571100293,21206.263,LOST,-112.49569736516456,0.5599586727982369
BTCUSDT,20920.2,20801.3,BUY,20815.599000000002,58606.112308463395,21129.402000000002,LOST,-66.69340253953914,0.5609201222837538
BTCUSDT,20864.2,20322.0,BUY,20759.879,58301.51175734091,21072.842,LOST,-304.6005511224863,0.5617863355265325
BTCUSDT,20974.7,20864.2,BUY,20869.8265,58240.082349061544,21184.447,LOST,-61.429408279366754,0.5559222468720973
BTCUSDT,20913.1,20322.0,BUY,20808.534499999998,57910.856049024434,21122.231,LOST,-329.2263000371078,0.5569722551803563
BTCUSDT,21016.2,20893.4,BUY,20911.119000000002,57843.18013118182,21226.362,LOST,-67.67591784261816,0.5511068228226267
BTCUSDT,20542.4,20322.0,BUY,20439.688000000002,57719.059902767294,20747.824,LOST,-124.12022841452368,0.563158931100376
BTCUSDT,20513.8,20257.3,BUY,20411.231,57574.7186411282,20718.938,LOST,-144.3412616390899,0.5627339635052238
BTCUSDT,20733.4,20492.7,BUY,20629.733,57441.0383496476,20940.734,LOST,-133.68029148060234,0.5553813522251846
BTCUSDT,20920.9,20586.0,BUY,20816.2955,57257.13609168262,21130.109,LOST,-183.90225796497344,0.5491258822483507
BTCUSDT,20945.9,20801.2,BUY,20841.1705,57178.02650372062,21155.359,LOST,-79.10958796200228,0.5467144987007732
BTCUSDT,20841.9,20544.0,BUY,20737.6905,57014.57370819374,21050.319000000003,LOST,-163.4527955268805,0.548683435806914
BTCUSDT,20796.9,20621.0,BUY,20692.915500000003,56918.127954112395,21004.869000000002,LOST,-96.44575408134254,0.548298772491994
BTCUSDT,20822.4,20670.7,BUY,20718.288,56835.19342196779,21030.624000000003,LOST,-82.93453214460287,0.5467009370112226
BTCUSDT,20766.0,20632.1,BUY,20662.17,56761.898301104826,20973.66,LOST,-73.29512086296415,0.5473870116726166
BTCUSDT,20769.3,20632.1,BUY,20665.4535,56686.90557196218,20976.993,LOST,-74.99272914264442,0.546594235733557
BTCUSDT,20796.8,20632.1,BUY,20692.816,56597.11932265746,21004.768,LOST,-89.78624930472202,0.5451502690025599
BTCUSDT,20895.0,20773.9,BUY,20790.525,56531.51596156654,21103.95,LOST,-65.60336109091875,0.5417288281661399
BTCUSDT,20914.2,20632.1,BUY,20809.629,56379.01153249196,21123.342,LOST,-152.50442907458134,0.5406041441849704
