timestamp,open,high,low,close,volume,ATR,RSI,EMA_10,MACD,bollinger_h,bollinger_l,SMA_50,SMA_200
2022-12-06 21:00:00,16984.6,17004.8,16970.3,16986.9,7772.288,64.562543790857,47.290552506091565,16976.101734243995,-21.511296663324174,17019.549759301048,16942.69024069895,17080.664,16894.156000000003
2022-12-06 22:00:00,16986.9,16989.5,16950.5,16967.2,5921.642,62.73664780579579,43.868722296045135,16974.48323710872,-20.738935826135275,17011.38570285736,16945.084297142643,17078.396,16897.944499999998
2022-12-06 23:00:00,16967.3,17100.0,16966.0,17078.6,27267.106,67.82688724823895,61.037367021625805,16993.41355763441,-11.010858978468605,17037.034234071645,16927.75576592835,17077.932,16902.654
2022-12-07 00:00:00,17078.7,17130.0,17041.1,17056.5,18610.374,69.33210958765055,57.29343695680876,17004.883819882696,-5.026629437095835,17048.83536221437,16922.114637785628,17077.168,16906.4175
2022-12-07 01:00:00,17056.5,17064.0,17011.0,17035.1,11800.702,68.1655303313898,53.84901847204054,17010.37767081311,-1.9879694894407294,17055.164387578683,16922.535612421314,17075.88,16910.582
2022-12-07 02:00:00,17035.1,17055.8,17026.4,17046.7,5825.227,65.39656387914752,55.41375364870977,17016.981730665273,1.340758042075322,17062.451589129036,16920.548410870964,17072.698,16915.045499999997
2022-12-07 03:00:00,17046.7,17046.8,17011.3,17017.4,6111.389,63.26109503063698,50.734687269825955,17017.057779635223,1.5961342215596233,17064.53527541833,16920.844724581668,17067.908,16919.057
2022-12-07 04:00:00,17017.4,17035.0,17005.2,17030.7,6913.565,60.871016814162864,52.68761072346919,17019.538183337907,2.838994371049921,17065.456320898484,16920.55367910151,17063.822,16922.9535
2022-12-07 05:00:00,17030.7,17036.6,16970.3,16997.4,11317.612,61.2588013274369,47.599848318689105,17015.51305909465,1.123981731809181,17065.91521454557,16923.40478545443,17059.968,16926.978499999997
2022-12-07 06:00:00,16997.3,16999.4,16926.0,16945.7,15304.999,62.12602980404865,40.98297537756836,17002.819775622895,-4.356714572229976,17066.786422005585,16921.23357799441,17051.962,16930.651
2022-12-07 07:00:00,16945.7,16949.1,16719.1,16755.4,63794.933,74.11702767518803,26.422964567043806,16957.834361873276,-23.781685014746472,17110.044165220046,16856.055834779952,17040.476000000002,16933.4055
2022-12-07 08:00:00,16755.4,16803.8,16655.0,16785.8,31707.518,79.45152569838883,30.660914305625383,16926.555386987224,-36.30459137267462,17126.317871943804,16819.7021280562,17030.214,16936.488
2022-12-07 09:00:00,16785.8,16826.0,16782.1,16826.0,13904.841,76.91213100564688,35.91734749822193,16908.272589353182,-42.4954200989996,17131.620331903174,16799.36966809683,17020.66,16939.4035
2022-12-07 10:00:00,16825.9,16826.0,16777.0,16817.7,12185.694,74.91840736238639,35.32196695111605,16891.80484583442,-47.52361445610222,17136.47023681224,16780.06976318776,17010.032,16942.2125
2022-12-07 11:00:00,16817.6,16823.5,16767.8,16787.1,10562.88,73.54566397935885,33.14083543068753,16872.767601137253,-53.36252895860525,17141.771571614572,16755.988428385423,16999.89,16944.7525
2022-12-07 12:00:00,16787.2,16801.6,16754.6,16785.7,11479.373,71.64954512369036,33.04031082206545,16856.937128203208,-57.44073799665057,17144.26630656299,16734.353693437013,16989.824,16946.5665
2022-12-07 13:00:00,16785.6,16863.8,16784.1,16846.3,24944.816,72.22457761485539,41.3352872990445,16855.003104893534,-55.14713267892148,17142.788183949142,16725.221816050853,16980.706,16948.413500000002
2022-12-07 14:00:00,16846.3,16886.5,16810.3,16827.5,19500.962,72.50853635665149,39.69250452163015,16850.002540367437,-54.221406202876096,17140.359735222097,16713.8702647779,16972.316,16950.2735
2022-12-07 15:00:00,16827.6,16848.9,16800.1,16829.1,14691.867,70.81506947403373,39.911380562011225,16846.20207848245,-52.75057883614136,17137.01881856765,16703.711181432347,16964.428,16952.1395
2022-12-07 16:00:00,16829.1,16839.7,16768.5,16800.4,13216.763,70.8425645116028,37.296557673208106,16837.874427849274,-53.28653370452594,17131.740165926007,16690.579834073993,16956.47,16953.696
2022-12-07 17:00:00,16800.3,16818.9,16789.1,16798.7,7200.907,67.91095276077424,37.141335147098395,16830.75180460395,-53.234799955203925,17124.64808882076,16678.85191117924,16950.968,16955.152000000002
2022-12-07 18:00:00,16798.7,16831.4,16775.2,16775.2,7200.817,67.0744561350047,34.974428283705095,16820.651476494142,-54.4622473031086,17119.440910508863,16664.85908949114,16945.758,16956.55
2022-12-07 19:00:00,16775.3,16825.2,16775.2,16807.5,7047.033,65.8548521253615,40.1435091811974,16818.26029894975,-52.226632008128945,17091.68326786088,16665.50673213912,16940.962,16958.1475
2022-12-07 20:00:00,16807.4,16836.1,16795.2,16811.7,6160.928,64.07236268783552,40.802476895151024,16817.067517322525,-49.544863534760225,17064.779519402095,16667.93048059791,16936.395999999997,16959.8025
2022-12-07 21:00:00,16811.7,16824.9,16799.0,16821.1,4301.872,61.34576535299023,42.33266908967483,16817.800695991154,-46.12929149967749,17039.036999934433,16672.273000065565,16934.428,16961.873
2022-12-07 22:00:00,16821.2,16850.6,16783.8,16833.9,7732.638,61.7353535420623,44.43877897866012,16820.72784217458,-41.9065009707665,17006.170630059747,16683.85936994026,16932.492,16964.264000000003
2022-12-07 23:00:00,16834.0,16856.8,16815.8,16828.0,6261.215,60.25425686048642,43.64748631495488,16822.05005268829,-38.591135160699196,16975.99783158397,16695.092168416035,16929.755999999998,16966.48
2022-12-08 00:00:00,16828.0,16880.0,16800.4,16804.6,11259.927,61.636095656165864,40.56253285369328,16818.87731583587,-37.420507985742006,16932.822731591885,16715.65726840811,16927.102000000003,16968.483500000002
2022-12-08 01:00:00,16804.5,16836.7,16772.5,16818.9,11013.507,61.8192316807255,43.2043881448519,16818.881440229346,-34.93616466648746,16889.34481223775,16741.28518776225,16924.314,16970.717
2022-12-08 02:00:00,16818.9,16875.0,16799.5,16835.6,10221.338,62.79642941781653,46.21119639163536,16821.921178369463,-31.259415175150934,16854.99229299136,16764.627707008643,16920.326,16972.8285
2022-12-08 03:00:00,16835.6,16855.5,16818.1,16825.6,5984.64,60.982398745115454,44.685643807765636,16822.59005502956,-28.820259132931824,16851.398004148807,16775.241995851193,16916.39,16974.8655
2022-12-08 04:00:00,16825.6,16837.7,16801.3,16805.5,6983.761,59.22651312046445,41.70539227072774,16819.482772296913,-28.184222243638942,16850.454881050377,16778.155118949624,16912.002,16976.46
2022-12-08 05:00:00,16805.4,16816.9,16793.1,16810.2,5825.976,56.69604789757434,42.668259730304065,16817.794995515655,-26.989786250676843,16849.296742550585,16777.733257449414,16908.298,16978.231499999998
2022-12-08 06:00:00,16810.2,16810.3,16776.9,16794.4,6777.24,55.032044476318866,40.260771718693626,16813.541359967356,-27.006797523990826,16849.017124238977,16775.68287576102,16904.288,16979.7565
2022-12-08 07:00:00,16794.3,16835.9,16792.9,16816.7,9178.789,54.17261272801038,44.979412191399504,16814.115658155108,-24.933438293406653,16848.64362376939,16779.016376230615,16901.27,16981.674000000003
2022-12-08 08:00:00,16816.8,16831.5,16811.0,16825.4,4883.836,51.76742610458107,46.74668265863077,16816.16735667236,-22.330852704842982,16848.445370821613,16783.184629178384,16897.904,16981.604
2022-12-08 09:00:00,16825.3,16837.1,16784.0,16792.2,8768.649,51.86260995425375,41.29557425810994,16811.8096554592,-22.6857403183094,16844.112251530438,16782.107748469563,16893.876,16981.1905
2022-12-08 10:00:00,16792.3,16824.3,16791.2,16813.3,5703.543,50.5224235289498,45.63453928176472,16812.080627193893,-21.02206833093078,16842.69382775347,16782.106172246535,16889.654,16980.496499999997
2022-12-08 11:00:00,16813.3,16855.1,16710.4,16842.0,24692.394,57.24939327688175,50.94555731502591,16817.52051315864,-17.18959519744749,16845.224277492765,16780.86572250723,16887.208,16980.523
2022-12-08 12:00:00,16842.0,16872.1,16815.9,16818.8,19477.581,57.174436614247135,46.952511421066646,16817.753147129795,-15.841764734490425,16845.694561925065,16782.235438074942,16884.41,16980.257999999998
2022-12-08 13:00:00,16818.8,16863.4,16792.8,16848.9,15116.155,58.133405427515356,52.188444113385536,16823.416211288015,-12.204099673945166,16850.812319347264,16782.137680652733,16881.896,16980.2125
2022-12-08 14:00:00,16848.9,16929.9,16821.1,16890.6,22526.04,61.75244789697875,58.32542350624543,16835.631445599283,-5.888503405156371,16864.719202758326,16779.77079724168,16879.976000000002,16980.395
2022-12-08 15:00:00,16890.5,16948.7,16875.1,16907.7,31310.524,62.59870161862328,60.561014064421514,16848.734819126686,0.49082134566560853,16883.11809962716,16771.391900372833,16878.604,16980.563000000002
2022-12-08 16:00:00,16907.7,16945.0,16901.0,16936.5,13446.55,61.27022293157876,64.05807695269121,16864.692124740017,7.780710294649907,16906.31970665889,16760.670293341107,16878.09,16980.827
2022-12-08 17:00:00,16936.6,16966.9,16925.0,16956.9,14887.03,59.88663557932323,66.33514895213195,16881.457192969105,15.030843114571326,16930.47398546914,16750.09601453086,16877.73,16981.2575
2022-12-08 18:00:00,16956.9,17279.2,16949.2,17239.9,81856.312,79.18044732365729,82.70484979067801,16946.628612429267,43.11535352203282,17056.584921173326,16664.585078826673,16882.986,16983.165
2022-12-08 19:00:00,17239.9,17294.9,17180.6,17241.9,33711.523,81.68898680053913,82.76861919630275,17000.31431926031,64.78708841651678,17137.34777696529,16625.21222303471,16888.776,16985.0175
2022-12-08 20:00:00,17241.9,17289.0,17144.6,17186.2,23676.484,86.16834488621501,74.52701693053831,17034.111715758434,76.58474865103926,17185.901236251342,16614.81876374866,16893.194,16987.0925
2022-12-08 21:00:00,17186.3,17193.4,17161.2,17174.6,8687.087,82.31346310862828,72.89901439871232,17059.65504016599,84.0298129527182,17224.71137437909,16611.57862562091,16897.404,16988.951
2022-12-08 22:00:00,17174.6,17236.8,17169.9,17194.9,13026.032,81.21250145801183,73.97060321763743,17084.245032863084,90.52460905286352,17262.67991226985,16609.54008773015,16901.612,16990.733
2022-12-08 23:00:00,17195.0,17255.3,17193.0,17216.0,13142.417,79.86160849672522,75.07384202935705,17108.200481433432,96.26469592274589,17299.64886052938,16611.611139470613,16906.194,16992.529
2022-12-09 00:00:00,17216.0,17248.9,17179.1,17197.1,11873.335,79.14292217553077,72.12497535037964,17124.364030263714,98.15718910088617,17327.302629289414,16623.117370710585,16910.792,16994.2475
2022-12-09 01:00:00,17197.0,17288.7,17190.0,17226.8,16986.197,80.53985630585005,73.86242083106322,17142.988752033947,100.89054199998645,17355.828145441075,16636.251854558926,16913.756,16996.470999999998
2022-12-09 02:00:00,17226.7,17244.6,17196.1,17207.3,7223.754,78.25129514114647,70.74459372865165,17154.68170620959,100.32675248218948,17375.205662026507,16658.164337973496,16916.772,16997.9405
2022-12-09 03:00:00,17207.2,17223.5,17182.9,17194.0,6485.409,75.56191691677876,68.61712720573296,17161.830486898754,97.68074357243313,17389.67262565377,16681.42737434623,16919.95,16998.653000000002
2022-12-09 04:00:00,17194.0,17214.9,17180.5,17214.9,6461.589,72.62177999415181,70.13691674717786,17171.4794892808,96.16172526909213,17403.574008749012,16706.47599125099,16923.314,16999.273
2022-12-09 05:00:00,17214.9,17214.9,17192.2,17210.1,4086.188,69.05593856599816,69.30678666242815,17178.501400320652,93.4928451138403,17408.687580151545,16743.15241984846,16927.167999999998,16999.8445
2022-12-09 06:00:00,17210.1,17210.1,17184.2,17208.0,6588.952,65.97337152556956,68.9224402166325,17183.864782080534,90.16887524731283,17410.093473949848,16781.216526050157,16930.714,17000.1885
2022-12-09 07:00:00,17208.1,17227.1,17203.0,17203.7,6085.386,62.9824164166002,68.08978934613253,17187.471185338618,86.19403987898113,17408.74823310529,16818.731766894714,16934.84,17000.440499999997
2022-12-09 08:00:00,17203.7,17207.1,17190.5,17196.3,5313.106,59.66938667255722,66.59865860228149,17189.07642436796,81.50727097354684,17396.376454916935,16868.85354508306,16939.852,17000.6535
2022-12-09 09:00:00,17196.2,17250.0,17195.3,17231.8,8687.727,59.31443048166033,69.99357656500202,17196.844347210146,79.7383520764306,17384.080196280687,16919.439803719317,16949.38,17001.273
2022-12-09 10:00:00,17231.8,17260.6,17195.0,17207.7,11719.007,59.7633997329702,65.15221068654712,17198.81810226285,75.52124066613396,17367.495206873748,16967.73479312625,16957.818,17001.72
2022-12-09 11:00:00,17207.6,17249.0,17203.6,17231.9,8352.748,58.737442609186715,67.57737359854569,17204.832992760512,73.28707941116227,17345.739766157658,17021.910233842344,16965.935999999998,17002.1605
2022-12-09 12:00:00,17231.8,17365.4,17164.5,17250.4,38874.966,68.89191099424491,69.33432312985852,17213.11790316769,72.17727125514648,17317.34858057316,17081.69141942684,16974.59,17002.7475
2022-12-09 13:00:00,17250.4,17267.0,17060.0,17143.3,54022.296,78.756774494656,51.82549802935077,17200.423738955382,61.94164069125691,17257.782513215854,17159.897486784146,16981.714,17002.9375
2022-12-09 14:00:00,17143.3,17164.0,17070.0,17146.8,23932.123,79.84557631646628,52.24986985283715,17190.67396823622,53.4955866518394,17257.902232801818,17150.467767198177,16988.935999999998,17003.1015
2022-12-09 15:00:00,17146.9,17180.0,17128.0,17170.4,13226.009,77.85660657957582,55.12067841322231,17186.98779219327,48.15129261353286,17253.31881899536,17147.90118100464,16995.418,17003.6405
2022-12-09 16:00:00,17170.3,17178.5,17140.1,17148.5,8739.342,75.03827753817765,51.99660346928298,17179.990011794493,41.66842642837946,17255.870144149663,17141.579855850334,17001.838,17003.85
2022-12-09 17:00:00,17148.5,17162.7,17140.0,17156.5,4785.544,71.2998291425936,53.04356933413386,17175.71910055913,36.75258054054211,17257.0017404263,17138.638259573698,17008.386000000002,17004.102
2022-12-09 18:00:00,17156.4,17156.5,17112.0,17138.2,8354.499,69.38555563240834,50.3389243196939,17168.897445912015,31.022472445620224,17259.634308580113,17130.33569141989,17015.142,17004.3535
2022-12-09 19:00:00,17138.1,17154.4,17113.1,17134.9,6958.999,67.37944451580795,49.845353196746274,17162.71609210983,25.91629120377911,17259.83193320864,17122.02806679136,17021.865999999998,17004.5435
2022-12-09 20:00:00,17135.0,17143.7,17090.4,17092.4,8855.997,66.3737699075359,43.87835601296232,17149.93134808986,18.23006611454548,17266.762095050264,17104.627904949735,17028.21,17004.3555
2022-12-09 21:00:00,17092.4,17118.0,17052.0,17105.2,11060.301,66.34707205699762,45.97596202984511,17141.798375709885,13.021427470677736,17265.533409551674,17093.696590448322,17034.164,17004.4715
2022-12-09 22:00:00,17105.2,17123.9,17098.8,17123.2,4838.269,63.40085262435509,48.87007771570687,17138.41685285354,10.22809032837904,17263.696372673763,17087.123627326237,17040.394,17004.589
2022-12-09 23:00:00,17123.3,17149.0,17109.0,17122.0,6719.44,61.72936315118687,48.682837920889035,17135.431970516533,7.827292392637901,17262.606759853483,17081.01324014652,17046.412,17005.3465
2022-12-10 00:00:00,17122.0,17159.9,17112.3,17145.3,6935.235,60.72012292610225,52.48917346949606,17137.226157695346,7.715814894349023,17257.575820069582,17079.08417993042,17052.64,17006.201
2022-12-10 01:00:00,17145.2,17158.0,17140.1,17143.9,3860.803,57.66154271709505,52.238451993033635,17138.43958356892,7.4288645478882245,17252.720686427714,17077.319313572287,17058.958,17007.1185
2022-12-10 02:00:00,17143.9,17149.2,17106.5,17133.3,5007.376,56.59286109444546,50.28014473025274,17137.505113829116,6.2738024297468655,17247.699033003286,17074.870966996714,17065.532,17008.155499999997
2022-12-10 03:00:00,17133.3,17150.9,17126.9,17140.0,3958.303,54.26479958769936,51.517318735912916,17137.95872949655,5.831815842258948,17242.70267135199,17073.497328648005,17071.954,17009.1285
2022-12-10 04:00:00,17140.0,17150.9,17129.5,17143.0,3415.995,51.91731390286379,52.09214786356676,17138.87532413354,5.6583868538618844,17238.398589000804,17072.4714109992,17078.102,17010.2905
2022-12-10 05:00:00,17143.1,17146.1,17123.9,17125.3,3184.651,49.79464862408759,48.44277807346641,17136.407083381986,4.046060588265391,17226.168106733567,17074.051893266434,17084.096,17011.3295
2022-12-10 06:00:00,17125.2,17153.6,17122.0,17140.4,5053.382,48.49503086522409,51.560474684370064,17137.133068221625,3.9412914560925856,17218.1248143728,17075.365185627204,17090.793999999998,17012.2555
2022-12-10 07:00:00,17140.3,17170.2,17131.9,17144.6,6097.388,47.76681437485088,52.42227186631011,17138.490692181327,4.149335110872926,17202.125379736808,17082.634620263187,17097.482000000004,17013.126
2022-12-10 08:00:00,17144.5,17147.3,17132.2,17133.2,3415.107,45.433470490932855,49.83081817073164,17137.528748148357,3.355644696686795,17169.91674235456,17103.123257645442,17104.258,17013.6505
2022-12-10 09:00:00,17133.2,17137.1,17105.0,17137.0,6396.624,44.4810797415804,50.70557798220285,17137.43261212138,2.9987004155264003,17169.458539659663,17102.95146034034,17110.664,17014.7505
2022-12-10 10:00:00,17137.0,17162.0,17133.8,17155.5,5932.48,43.31814547432471,54.8344543627352,17140.717591735676,4.160653466860822,17170.65543179054,17102.624568209467,17117.266,17015.9625
2022-12-10 11:00:00,17155.4,17165.0,17147.1,17159.9,5158.016,41.50256365473019,55.78306580757537,17144.20530232919,5.374597840793285,17168.305139793058,17103.92486020694,17124.62,17017.2925
2022-12-10 12:00:00,17159.9,17166.2,17134.6,17149.9,4401.039,40.79523767939247,53.055689469677674,17145.2407019057,5.4667240842900355,17168.488453374164,17103.88154662584,17131.352000000003,17018.436999999998
2022-12-10 13:00:00,17149.9,17185.7,17132.0,17149.7,7916.756,41.717006416578776,52.999876872954516,17146.05148337739,5.460649499174906,17167.42097029225,17104.269029707753,17137.506,17019.55
